ReceivedDate,NetOrderDollarPrice,SalesMarket,SalesOrg,OrderType,Status
2021-12-01,79.36,Latin America,MX,Trade Order,Delivered
2021-12-01,1650.66,Latin America,MX,Trade Order,Delivered
2021-12-02,1148.16,Latin America,MX,Trade Order,Delivered
2021-12-02,30.16,Latin America,MX,Trade Order,Delivered
2021-12-02,77655.34,Latin America,MX,Trade Order,Delivered
2021-12-02,61.68,Latin America,MX,Trade Order,Delivered
2021-12-02,322.4,Latin America,MX,Trade Order,Delivered
2021-12-02,924.56,Latin America,MX,Trade Order,Delivered
2021-12-02,831.4,Latin America,MX,Trade Order,Delivered
2021-12-02,1013.4,Latin America,MX,Trade Order,Delivered
2021-12-02,23668.7,Latin America,MX,Trade Order,Delivered
2021-12-02,167.26,Latin America,MX,Trade Order,Delivered
2021-12-02,839.04,Latin America,MX,Trade Order,Delivered
2021-12-02,1319.44,Latin America,MX,Trade Order,Delivered
2021-12-02,3325.5,Latin America,MX,Trade Order,Delivered
2021-12-02,5542.5,Latin America,MX,Trade Order,Delivered
2021-12-02,20222.4,Latin America,MX,Trade Order,Delivered
2021-12-02,1071.16,Latin America,MX,Trade Order,Delivered
2021-12-02,10256.4,Latin America,MX,Trade Order,Delivered
2021-12-02,258.96,Latin America,MX,Trade Order,Delivered
2021-12-02,30.16,Latin America,MX,Trade Order,Delivered
2021-12-02,278.72,Latin America,MX,Trade Order,Delivered
2021-12-02,1645.31,Latin America,MX,Trade Order,Delivered
2021-12-02,792.48,Latin America,MX,Trade Order,Delivered
2021-12-02,3394.9,Latin America,MX,Trade Order,Delivered
2021-12-02,212.16,Latin America,MX,Trade Order,Delivered
2021-12-02,1722.24,Latin America,MX,Trade Order,Delivered
2021-12-02,350852.0,Latin America,MX,Trade Order,Delivered
2021-12-02,956.8,Latin America,MX,Trade Order,Delivered
2021-12-03,39.88,Latin America,MX,Trade Order,Delivered
2021-12-03,65.61,Latin America,MX,Trade Order,Delivered
2021-12-03,157.04,Latin America,MX,Trade Order,Delivered
2021-12-03,624.0,Latin America,MX,Trade Order,Delivered
2021-12-03,341.5,Latin America,MX,Trade Order,Delivered
2021-12-03,2494.2,Latin America,MX,Trade Order,Delivered
2021-12-03,32069.58,Latin America,MX,Trade Order,Delivered
2021-12-03,30.16,Latin America,MX,Trade Order,Delivered
2021-12-03,2468.64,Latin America,MX,Trade Order,Delivered
2021-12-03,3705.68,Latin America,MX,Trade Order,Delivered
2021-12-03,3026.58,Latin America,MX,Trade Order,Delivered
2021-12-03,1770.42,Latin America,MX,Trade Order,Delivered
2021-12-03,1086.0,Latin America,MX,Trade Order,Delivered
2021-12-03,30.16,Latin America,MX,Trade Order,Delivered
2021-12-03,990.3,Latin America,MX,Trade Order,Delivered
2021-12-03,1976.0,Latin America,MX,Trade Order,Delivered
2021-12-03,831.4,Latin America,MX,Trade Order,Delivered
2021-12-03,396.24,Latin America,MX,Trade Order,Delivered
2021-12-03,1945.08,Latin America,MX,Trade Order,Delivered
2021-12-03,2366.5,Latin America,MX,Trade Order,Delivered
2021-12-04,7592.0,Latin America,MX,Trade Order,Delivered
2021-12-04,808.28,Latin America,MX,Trade Order,Delivered
2021-12-06,660.4,Latin America,MX,Trade Order,Delivered
2021-12-06,660.4,Latin America,MX,Trade Order,Delivered
2021-12-06,660.4,Latin America,MX,Trade Order,Delivered
2021-12-06,712.4,Latin America,MX,Trade Order,Delivered
2021-12-06,1900.9,Latin America,MX,Trade Order,Delivered
2021-12-06,130.0,Latin America,MX,Trade Order,Delivered
2021-12-06,924.56,Latin America,MX,Trade Order,Delivered
2021-12-06,5458.4,Latin America,MX,Trade Order,Delivered
2021-12-06,750.94,Latin America,MX,Trade Order,Delivered
2021-12-06,14939.6,Latin America,MX,Trade Order,Delivered
2021-12-06,293.28,Latin America,MX,Trade Order,Delivered
2021-12-06,102.96,Latin America,MX,Trade Order,Delivered
2021-12-06,444.0,Latin America,MX,Trade Order,Delivered
2021-12-06,1211.0,Latin America,MX,Trade Order,Delivered
2021-12-06,654.22,Latin America,MX,Trade Order,Delivered
2021-12-06,1126.16,Latin America,MX,Trade Order,Delivered
2021-12-06,205.92,Latin America,MX,Trade Order,Delivered
2021-12-06,58411.98,Latin America,MX,Trade Order,Delivered
2021-12-07,831.4,Latin America,MX,Trade Order,Delivered
2021-12-07,2392.0,Latin America,MX,Trade Order,Delivered
2021-12-07,3210.0,Latin America,MX,Trade Order,Delivered
2021-12-07,5885.0,Latin America,MX,Trade Order,Delivered
2021-12-07,5880.0,Latin America,MX,Trade Order,Delivered
2021-12-07,24.26,Latin America,MX,Trade Order,Delivered
2021-12-07,1397.17,Latin America,MX,Trade Order,Delivered
2021-12-07,68.64,Latin America,MX,Trade Order,Delivered
2021-12-07,16.91,Latin America,MX,Trade Order,Delivered
2021-12-07,36.4,Latin America,MX,Trade Order,Delivered
2021-12-07,286.0,Latin America,MX,Trade Order,Delivered
2021-12-07,998.85,Latin America,MX,Trade Order,Delivered
2021-12-07,808.28,Latin America,MX,Trade Order,Delivered
2021-12-07,808.28,Latin America,MX,Trade Order,Delivered
2021-12-07,744.0,Latin America,MX,Trade Order,Delivered
2021-12-07,23.92,Latin America,MX,Trade Order,Delivered
2021-12-07,786.3,Latin America,MX,Trade Order,Delivered
2021-12-07,26.0,Latin America,MX,Trade Order,Delivered
2021-12-07,771.46,Latin America,MX,Trade Order,Delivered
2021-12-07,771.46,Latin America,MX,Trade Order,Delivered
2021-12-08,167.44,Latin America,MX,Trade Order,Delivered
2021-12-08,2283.1,Latin America,MX,Trade Order,Delivered
2021-12-08,831.4,Latin America,MX,Trade Order,Delivered
2021-12-08,67.6,Latin America,MX,Trade Order,Delivered
2021-12-08,701.16,Latin America,MX,Trade Order,Delivered
2021-12-08,1403.35,Latin America,MX,Trade Order,Delivered
2021-12-08,5.2,Latin America,MX,Trade Order,Delivered
2021-12-08,796.7,Latin America,MX,Trade Order,Delivered
2021-12-08,1180.0,Latin America,MX,Trade Order,Delivered
2021-12-08,1440.52,Latin America,MX,Trade Order,Delivered
2021-12-08,58767.71,Latin America,MX,Trade Order,Delivered
2021-12-08,264.16,Latin America,MX,Trade Order,Delivered
2021-12-08,197.6,Latin America,MX,Trade Order,Delivered
2021-12-08,9409.56,Latin America,MX,Trade Order,Delivered
2021-12-09,12.12,Latin America,MX,Trade Order,Delivered
2021-12-09,391.04,Latin America,MX,Trade Order,Delivered
2021-12-09,17.68,Latin America,MX,Trade Order,Delivered
2021-12-09,174.52,Latin America,MX,Trade Order,Delivered
2021-12-09,68.64,Latin America,MX,Trade Order,Delivered
2021-12-09,2366.5,Latin America,MX,Trade Order,Delivered
2021-12-09,1120.0,Latin America,MX,Trade Order,Delivered
2021-12-09,4185.09,Latin America,MX,Trade Order,Delivered
2021-12-09,1442.69,Latin America,MX,Trade Order,Delivered
2021-12-09,210.18,Latin America,MX,Trade Order,Delivered
2021-12-09,3581.68,Latin America,MX,Trade Order,Delivered
2021-12-09,833.0,Latin America,MX,Trade Order,Delivered
2021-12-09,74.88,Latin America,MX,Trade Order,Delivered
2021-12-09,1926.96,Latin America,MX,Trade Order,Delivered
2021-12-09,32.4,Latin America,MX,Trade Order,Delivered
2021-12-09,2516.74,Latin America,MX,Trade Order,Delivered
2021-12-10,2604.12,Latin America,MX,Trade Order,Delivered
2021-12-10,16.91,Latin America,MX,Trade Order,Delivered
2021-12-10,157.04,Latin America,MX,Trade Order,Delivered
2021-12-10,4.88,Latin America,MX,Trade Order,Delivered
2021-12-10,174.52,Latin America,MX,Trade Order,Delivered
2021-12-10,30.16,Latin America,MX,Trade Order,Delivered
2021-12-10,39.68,Latin America,MX,Trade Order,Delivered
2021-12-10,13.56,Latin America,MX,Trade Order,Delivered
2021-12-10,16.2,Latin America,MX,Trade Order,Delivered
2021-12-10,938.65,Latin America,MX,Trade Order,Delivered
2021-12-10,165.05,Latin America,MX,Trade Order,Delivered
2021-12-10,1913.12,Latin America,MX,Trade Order,Delivered
2021-12-10,3989.21,Latin America,MX,Trade Order,Delivered
2021-12-10,92.28,Latin America,MX,Trade Order,Delivered
2021-12-10,506.48,Latin America,MX,Trade Order,Delivered
2021-12-10,960.12,Latin America,MX,Trade Order,Delivered
2021-12-10,8641.08,Latin America,MX,Trade Order,Delivered
2021-12-10,2464.82,Latin America,MX,Trade Order,Delivered
2021-12-10,771.46,Latin America,MX,Trade Order,Delivered
2021-12-10,1013.4,Latin America,MX,Trade Order,Delivered
2021-12-10,7479.92,Latin America,MX,Trade Order,Delivered
2021-12-10,122.72,Latin America,MX,Trade Order,Delivered
2021-12-10,5400.22,Latin America,MX,Trade Order,Delivered
2021-12-10,4742.4,Latin America,MX,Trade Order,Delivered
2021-12-10,2870.4,Latin America,MX,Trade Order,Delivered
2021-12-11,495.04,Latin America,MX,Trade Order,Delivered
2021-12-12,1787.6,Latin America,MX,Trade Order,Delivered
2021-12-13,2395.94,Latin America,MX,Trade Order,Delivered
2021-12-13,168.0,Latin America,MX,Trade Order,Delivered
2021-12-13,1554.15,Latin America,MX,Trade Order,Delivered
2021-12-13,4944.72,Latin America,MX,Trade Order,Delivered
2021-12-13,683.28,Latin America,MX,Trade Order,Delivered
2021-12-13,506.48,Latin America,MX,Trade Order,Delivered
2021-12-13,1530.88,Latin America,MX,Trade Order,Delivered
2021-12-13,831.56,Latin America,MX,Trade Order,Delivered
2021-12-13,151.84,Latin America,MX,Trade Order,Delivered
2021-12-13,940.76,Latin America,MX,Trade Order,Delivered
2021-12-13,940.76,Latin America,MX,Trade Order,Delivered
2021-12-13,3325.6,Latin America,MX,Trade Order,Delivered
2021-12-13,1471.52,Latin America,MX,Trade Order,Delivered
2021-12-13,3325.6,Latin America,MX,Trade Order,Delivered
2021-12-13,3325.6,Latin America,MX,Trade Order,Delivered
2021-12-13,2193.76,Latin America,MX,Trade Order,Delivered
2021-12-13,30.16,Latin America,MX,Trade Order,Delivered
2021-12-14,224.96,Latin America,MX,Trade Order,Delivered
2021-12-14,31932.83,Latin America,MX,Trade Order,Delivered
2021-12-14,43628.0,Latin America,MX,Trade Order,Delivered
2021-12-14,712.4,Latin America,MX,Trade Order,Delivered
2021-12-14,8400.56,Latin America,MX,Trade Order,Delivered
2021-12-14,1975.78,Latin America,MX,Trade Order,Delivered
2021-12-14,53272.4,Latin America,MX,Trade Order,Delivered
2021-12-14,1847.2,Latin America,MX,Trade Order,Delivered
2021-12-14,278.72,Latin America,MX,Trade Order,Delivered
2021-12-14,7092.02,Latin America,MX,Trade Order,Delivered
2021-12-14,42.46,Latin America,MX,Trade Order,Delivered
2021-12-14,737.16,Latin America,MX,Trade Order,Delivered
2021-12-14,122.72,Latin America,MX,Trade Order,Delivered
2021-12-14,1036.88,Latin America,MX,Trade Order,Delivered
2021-12-14,114.76,Latin America,MX,Trade Order,Delivered
2021-12-14,114.76,Latin America,MX,Trade Order,Delivered
2021-12-15,102.96,Latin America,MX,Trade Order,Delivered
2021-12-15,102.96,Latin America,MX,Trade Order,Delivered
2021-12-15,390.0,Latin America,MX,Trade Order,Delivered
2021-12-15,30.16,Latin America,MX,Trade Order,Delivered
2021-12-15,102.96,Latin America,MX,Trade Order,Delivered
2021-12-15,49.92,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,874.0,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,3239.36,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,1877.08,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,960.12,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,730.31,Latin America,MX,Trade Order,Delivered
2021-12-15,831.4,Latin America,MX,Trade Order,Delivered
2021-12-15,45521.56,Latin America,MX,Trade Order,Delivered
2021-12-15,1104.48,Latin America,MX,Trade Order,Delivered
2021-12-15,42.64,Latin America,MX,Trade Order,Delivered
2021-12-15,831.4,Latin America,MX,Trade Order,Delivered
2021-12-15,364.0,Latin America,MX,Trade Order,Delivered
2021-12-16,831.4,Latin America,MX,Trade Order,Delivered
2021-12-16,53.92,Latin America,MX,Trade Order,Delivered
2021-12-16,831.4,Latin America,MX,Trade Order,Delivered
2021-12-16,1564.89,Latin America,MX,Trade Order,Delivered
2021-12-16,150.8,Latin America,MX,Trade Order,Delivered
2021-12-16,1236.18,Latin America,MX,Trade Order,Delivered
2021-12-16,87.36,Latin America,MX,Trade Order,Delivered
2021-12-16,1067.24,Latin America,MX,Trade Order,Delivered
2021-12-16,745.67,Latin America,MX,Trade Order,Delivered
2021-12-16,192.4,Latin America,MX,Trade Order,Delivered
2021-12-16,281.58,Latin America,MX,Trade Order,Delivered
2021-12-16,10011.42,Latin America,MX,Trade Order,Delivered
2021-12-16,214.24,Latin America,MX,Trade Order,Delivered
2021-12-16,1013.4,Latin America,MX,Trade Order,Delivered
2021-12-16,104.35,Latin America,MX,Trade Order,Delivered
2021-12-16,211.71,Latin America,MX,Trade Order,Delivered
2021-12-17,221.91,Latin America,MX,Trade Order,Delivered
2021-12-17,104.35,Latin America,MX,Trade Order,Delivered
2021-12-17,1198.43,Latin America,MX,Trade Order,Delivered
2021-12-17,2125.58,Latin America,MX,Trade Order,Delivered
2021-12-17,2125.58,Latin America,MX,Trade Order,Delivered
2021-12-17,2551.12,Latin America,MX,Trade Order,Delivered
2021-12-17,831.4,Latin America,MX,Trade Order,Delivered
2021-12-17,182.0,Latin America,MX,Trade Order,Delivered
2021-12-17,32.24,Latin America,MX,Trade Order,Delivered
2021-12-17,5886.08,Latin America,MX,Trade Order,Delivered
2021-12-17,1308.44,Latin America,MX,Trade Order,Delivered
2021-12-17,9188.68,Latin America,MX,Trade Order,Delivered
2021-12-17,178.99,Latin America,MX,Trade Order,Delivered
2021-12-17,278.72,Latin America,MX,Trade Order,Delivered
2021-12-17,760.0,Latin America,MX,Trade Order,Delivered
2021-12-17,364.0,Latin America,MX,Trade Order,Delivered
2021-12-17,60.32,Latin America,MX,Trade Order,Delivered
2021-12-17,2259.33,Latin America,MX,Trade Order,Delivered
2021-12-17,771.46,Latin America,MX,Trade Order,Delivered
2021-12-17,771.46,Latin America,MX,Trade Order,Delivered
2021-12-17,771.46,Latin America,MX,Trade Order,Delivered
2021-12-17,808.28,Latin America,MX,Trade Order,Delivered
2021-12-18,264.16,Latin America,MX,Trade Order,Delivered
2021-12-19,1221.4,Latin America,MX,Trade Order,Delivered
2021-12-20,1360.98,Latin America,MX,Trade Order,Delivered
2021-12-20,786.3,Latin America,MX,Trade Order,Delivered
2021-12-20,53.92,Latin America,MX,Trade Order,Delivered
2021-12-20,53.92,Latin America,MX,Trade Order,Delivered
2021-12-20,26.96,Latin America,MX,Trade Order,Delivered
2021-12-20,26.96,Latin America,MX,Trade Order,Delivered
2021-12-20,53.92,Latin America,MX,Trade Order,Delivered
2021-12-21,248.56,Latin America,MX,Trade Order,Delivered
2021-12-21,211.71,Latin America,MX,Trade Order,Delivered
2021-12-21,53.92,Latin America,MX,Trade Order,Delivered
2021-12-21,80.88,Latin America,MX,Trade Order,Delivered
2021-12-21,53.92,Latin America,MX,Trade Order,Delivered
2021-12-21,80.88,Latin America,MX,Trade Order,Delivered
2021-12-21,1013.4,Latin America,MX,Trade Order,Delivered
2021-12-21,12.12,Latin America,MX,Trade Order,Delivered
2021-12-21,21.31,Latin America,MX,Trade Order,Delivered
2021-12-21,28.08,Latin America,MX,Trade Order,Delivered
2021-12-21,276.07,Latin America,MX,Trade Order,Delivered
2021-12-21,107.84,Latin America,MX,Trade Order,Delivered
2021-12-21,35326.3,Latin America,MX,Trade Order,Delivered
2021-12-21,737.16,Latin America,MX,Trade Order,Delivered
2021-12-21,53.44,Latin America,MX,Trade Order,Delivered
2021-12-21,278.72,Latin America,MX,Trade Order,Delivered
2021-12-21,1471.52,Latin America,MX,Trade Order,Delivered
2021-12-21,7344.0,Latin America,MX,Trade Order,Delivered
2021-12-21,737.16,Latin America,MX,Trade Order,Delivered
2021-12-21,57.2,Latin America,MX,Trade Order,Delivered
2021-12-22,723.84,Latin America,MX,Trade Order,Delivered
2021-12-22,10360.96,Latin America,MX,Trade Order,Delivered
2021-12-22,2005.4,Latin America,MX,Trade Order,Delivered
2021-12-22,1117.4,Latin America,MX,Trade Order,Delivered
2021-12-22,1013.4,Latin America,MX,Trade Order,Delivered
2021-12-22,816.4,Latin America,MX,Trade Order,Delivered
2021-12-22,232.36,Latin America,MX,Trade Order,Delivered
2021-12-22,1869.12,Latin America,MX,Trade Order,Delivered
2021-12-23,306.8,Latin America,MX,Trade Order,Delivered
2021-12-23,30.16,Latin America,MX,Trade Order,Delivered
2021-12-23,831.4,Latin America,MX,Trade Order,Delivered
2021-12-23,174.72,Latin America,MX,Trade Order,Delivered
2021-12-23,1097.59,Latin America,MX,Trade Order,Delivered
2021-12-23,5469.44,Latin America,MX,Trade Order,Delivered
2021-12-23,4617.44,Latin America,MX,Trade Order,Delivered
2021-12-23,1496.68,Latin America,MX,Trade Order,Delivered
2021-12-23,71252.0,Latin America,MX,Trade Order,Delivered
2021-12-23,1817.8,Latin America,MX,Trade Order,Delivered
2021-12-23,692.51,Latin America,MX,Trade Order,Delivered
2021-12-23,306.8,Latin America,MX,Trade Order,Delivered
2021-12-23,30.16,Latin America,MX,Trade Order,Delivered
2021-12-23,14.71,Latin America,MX,Trade Order,Delivered
2021-12-23,56.16,Latin America,MX,Trade Order,Delivered
2021-12-23,1884.36,Latin America,MX,Trade Order,Delivered
2021-12-23,5271.77,Latin America,MX,Trade Order,Delivered
2021-12-23,175.76,Latin America,MX,Trade Order,Delivered
2021-12-23,67.6,Latin America,MX,Trade Order,Delivered
2021-12-23,511.68,Latin America,MX,Trade Order,Delivered
2021-12-23,595.92,Latin America,MX,Trade Order,Delivered
2021-12-25,14.71,Latin America,MX,Trade Order,Delivered
2021-12-27,157.04,Latin America,MX,Trade Order,Delivered
2021-12-27,25.17,Latin America,MX,Trade Order,Delivered
2021-12-27,25.17,Latin America,MX,Trade Order,Delivered
2021-12-27,16.91,Latin America,MX,Trade Order,Delivered
2021-12-27,391.04,Latin America,MX,Trade Order,Delivered
2021-12-27,16.91,Latin America,MX,Trade Order,Delivered
2021-12-27,30.16,Latin America,MX,Trade Order,Delivered
2021-12-27,1693.24,Latin America,MX,Trade Order,Delivered
2021-12-27,19450.8,Latin America,MX,Trade Order,Delivered
